event_number,track_id,step_number,x,y,z,ux,uy,uz,angle,step_length,track_length,E_kin,E_dep
46,1,10,-0.225,0.055,-0.123,-0.766,-0.522,-0.375,71.688,0.099,1.782,14.689,7.995
46,1,11,-0.242,0.043,-0.131,-0.530,-0.199,0.824,118.282,0.055,1.837,11.566,3.123
46,1,12,-0.251,0.040,-0.118,-0.866,0.143,0.480,83.971,0.042,1.879,9.788,1.778
46,1,13,-0.262,0.042,-0.112,0.020,-0.894,-0.447,100.028,0.035,1.915,6.234,3.555
46,1,14,-0.262,0.036,-0.115,0.421,-0.815,-0.398,109.808,0.024,1.939,3.924,2.309
46,1,15,-0.260,0.033,-0.116,-0.569,-0.778,-0.265,89.383,0.017,1.956,2.859,1.065
46,1,16,-0.261,0.032,-0.117,0.152,0.937,0.314,77.301,0.013,1.969,0.000,2.859
47,1,0,0.000,0.000,0.000,0.885,-0.306,-0.350,0.000,0.000,0.000,50.000,0.000
47,1,2,0.116,-0.040,-0.046,0.460,-0.468,-0.754,35.420,0.214,0.216,22.699,2.996
47,1,3,0.136,-0.061,-0.079,0.395,0.601,0.695,94.452,0.099,0.314,20.612,2.087
47,1,4,0.152,-0.038,-0.053,0.436,0.153,0.887,88.384,0.086,0.401,16.013,4.599
47,1,5,0.163,-0.034,-0.030,0.527,-0.732,-0.431,32.646,0.062,0.462,14.728,1.286
47,1,6,0.175,-0.051,-0.040,0.623,-0.266,-0.736,27.107,0.055,0.518,13.017,1.711
47,1,7,0.187,-0.056,-0.054,-0.749,-0.219,0.625,144.567,0.048,0.566,8.380,4.637
47,1,8,0.179,-0.058,-0.047,-0.778,-0.483,0.402,132.955,0.031,0.596,6.604,1.776
47,1,9,0.174,-0.061,-0.045,0.365,-0.924,0.117,55.572,0.025,0.621,2.900,3.704
47,1,10,0.175,-0.063,-0.044,0.964,0.195,0.179,43.009,0.013,0.635,1.513,1.387
47,1,11,0.176,-0.063,-0.044,0.964,0.195,0.179,43.009,0.006,0.640,0.000,1.513
47,2,1,-0.561,1.915,-0.687,-0.313,0.903,-0.296,0.000,2.166,2.166,0.000,0.141
47,10,1,-0.561,1.915,-0.687,-0.678,-0.033,0.734,61.199,0.000,0.000,0.000,0.033
47,9,1,-0.561,1.915,-0.687,0.174,-0.891,0.419,140.621,0.000,0.000,0.000,0.021
47,8,1,-0.561,1.915,-0.687,0.602,0.236,-0.763,105.918,0.000,0.000,0.000,0.032
47,7,1,-0.561,1.915,-0.687,-0.503,0.738,-0.449,81.773,0.000,0.000,0.000,0.047
47,6,1,-0.561,1.915,-0.687,-0.930,0.364,-0.057,0.000,0.000,0.000,0.542,0.000
47,6,2,-0.561,1.915,-0.687,-0.930,0.364,-0.057,0.000,0.001,0.001,0.000,0.542
47,5,1,-0.561,1.915,-0.687,-0.306,-0.556,0.773,0.000,0.000,0.000,0.553,0.000
47,5,2,-0.561,1.915,-0.687,-0.306,-0.556,0.773,0.000,0.001,0.001,0.000,0.553
47,4,1,-0.561,1.915,-0.687,-0.258,-0.708,0.657,0.000,0.000,0.000,3.733,0.002
47,4,2,-0.562,1.913,-0.685,-0.780,-0.624,0.044,47.799,0.017,0.017,1.401,2.332
47,4,3,-0.563,1.912,-0.685,-0.780,-0.624,0.044,47.799,0.005,0.022,0.000,1.401
47,3,2,-0.585,1.926,-0.664,-0.184,0.942,0.282,52.728,0.078,0.079,18.362,0.838
47,3,3,-0.591,1.956,-0.655,0.008,-0.749,0.662,78.470,0.074,0.152,16.916,1.446
47,3,4,-0.590,1.935,-0.636,-0.652,0.304,-0.695,85.548,0.066,0.218,14.977,1.939
47,3,5,-0.606,1.942,-0.653,-0.765,0.542,-0.348,62.668,0.057,0.275,14.004,0.973
47,3,6,-0.622,1.954,-0.660,0.313,0.881,0.355,72.722,0.052,0.327,13.007,0.997
47,3,7,-0.616,1.970,-0.653,0.677,0.433,-0.596,136.124,0.048,0.375,12.590,0.417
47,3,8,-0.604,1.978,-0.664,-0.009,-0.911,-0.412,123.454,0.046,0.421,10.142,2.448
47,3,9,-0.604,1.966,-0.670,-0.627,0.026,0.779,17.977,0.037,0.458,7.749,2.393
47,3,10,-0.609,1.966,-0.663,0.529,0.559,-0.639,127.525,0.029,0.486,5.308,2.441
47,3,11,-0.607,1.969,-0.666,0.865,-0.098,0.491,107.110,0.021,0.507,4.283,1.025
47,3,12,-0.603,1.969,-0.664,-0.939,-0.198,0.282,40.144,0.018,0.526,2.877,1.406
47,3,13,-0.605,1.968,-0.663,0.207,0.841,0.500,63.099,0.013,0.539,1.210,1.667
47,3,14,-0.605,1.969,-0.663,0.207,0.841,0.500,63.099,0.004,0.543,0.000,1.210
48,1,0,0.000,0.000,0.000,-0.173,-0.980,-0.100,0.000,0.000,0.000,50.000,0.000
48,1,2,-0.027,-0.155,-0.016,-0.607,0.142,-0.782,87.464,0.332,0.334,46.182,3.818
48,1,3,-0.111,-0.136,-0.124,0.157,0.951,-0.266,158.849,0.293,0.627,19.307,26.875
48,1,4,-0.106,-0.103,-0.133,0.222,0.904,0.367,163.812,0.079,0.706,17.227,2.080
48,1,5,-0.099,-0.076,-0.122,-0.157,0.880,-0.448,142.227,0.068,0.774,12.945,4.281
48,1,6,-0.102,-0.060,-0.131,0.342,0.127,0.931,106.082,0.048,0.821,10.168,2.778
48,1,7,-0.098,-0.058,-0.118,0.240,0.728,-0.643,133.643,0.037,0.858,7.484,2.684
48,1,8,-0.096,-0.052,-0.124,-0.361,0.873,0.328,145.673,0.028,0.886,5.501,1.983
48,1,9,-0.098,-0.047,-0.122,-0.060,-0.229,0.972,82.078,0.022,0.907,3.275,2.225
48,1,10,-0.098,-0.048,-0.119,-0.832,-0.086,-0.548,73.522,0.015,0.922,2.231,1.044
48,1,11,-0.099,-0.048,-0.120,-0.832,-0.086,-0.548,73.522,0.010,0.932,0.000,2.231
49,1,0,0.000,0.000,0.000,-0.318,0.407,-0.856,0.000,0.000,0.000,50.000,0.000
49,1,2,-0.050,0.064,-0.136,0.388,0.920,0.059,78.454,0.332,0.334,45.513,4.487
49,1,3,0.002,0.188,-0.128,0.808,0.278,-0.520,72.456,0.286,0.620,38.973,6.540
49,1,4,0.086,0.217,-0.182,-0.101,0.489,-0.867,13.332,0.224,0.844,35.634,3.339
49,1,5,0.077,0.262,-0.261,-0.621,-0.480,-0.620,57.799,0.194,1.038,27.432,8.202
49,1,6,0.040,0.233,-0.298,0.975,0.206,-0.078,99.195,0.130,1.168,21.654,5.777
49,1,7,0.080,0.241,-0.301,-0.355,-0.928,0.109,111.006,0.092,1.261,17.921,3.733
49,1,8,0.069,0.213,-0.297,-0.777,-0.168,-0.607,45.679,0.071,1.332,15.132,2.789
49,1,9,0.051,0.209,-0.312,0.587,-0.599,0.545,153.790,0.057,1.389,13.148,1.983
49,1,10,0.062,0.197,-0.301,0.905,-0.404,-0.132,109.850,0.048,1.438,12.411,0.737
49,1,11,0.078,0.190,-0.304,0.799,-0.509,-0.319,100.828,0.045,1.483,10.450,1.961
49,1,12,0.089,0.183,-0.308,0.138,-0.649,-0.748,70.548,0.038,1.521,9.954,0.496
49,1,13,0.091,0.175,-0.318,0.433,-0.732,-0.526,89.128,0.036,1.557,1.672,8.282
49,1,14,0.092,0.174,-0.318,0.433,-0.732,-0.526,89.128,0.007,1.563,0.000,1.672
